client_id,sector,total_assets,current_assets,cash,total_debt,current_liabilities,revenue,ebitda,net_income,interest_expense
CORP-0853,Retail,20924895.24,10648240.65,1786705.73,7283782.05,21296481.31,15752386.74,2518249.21,1104600.47,600428.2
CORP-0854,Real Estate,111547472.16,35231978.32,10282119.29,54027799.18,16448983.11,105840384.69,17523509.19,8477460.58,4277733.36
CORP-0855,Retail,28494586.16,15533125.07,3682914.72,13646297.05,9156514.16,25198025.17,5921482.21,1966387.66,613876.72
CORP-0856,Technology,26598131.76,14562053.67,3204287.3,12148884.95,8923213.98,22697879.58,4620769.81,501697.31,917214.67
CORP-0857,Technology,15323182.27,5686788.23,1580105.96,3441285.75,3854692.88,11219259.32,1789828.4,809579.33,172850.15
CORP-0858,Manufacturing,60830329.66,24155653.0,5975632.41,9156240.9,15431262.63,53166451.65,10477274.92,2912346.43,292995.05
CORP-0859,Manufacturing,313253999.45,139207920.15,26595013.66,81942029.6,110387120.62,242851248.18,23890201.29,4736617.52,4394635.24
CORP-0860,Technology,13693982.84,6559402.34,1756072.61,6632076.06,3755458.11,12209022.71,2074268.43,242206.95,437482.0
CORP-0861,Healthcare,40801094.16,15757631.39,4740676.67,15670056.61,16125937.12,28585801.26,6873893.78,3309079.31,831436.75
CORP-0862,Manufacturing,163483161.53,78103413.64,8435789.41,59326956.24,49607504.91,124817138.6,17361777.55,7168013.78,3286373.72
CORP-0863,Manufacturing,36776095.33,14318262.34,3432968.32,9985977.83,8302225.65,22139519.84,2382617.57,899281.74,770453.05
CORP-0864,Manufacturing,62606007.4,19824017.97,2325456.14,43419855.19,13955344.29,49646468.58,5828274.76,3140871.47,2674550.61
CORP-0865,Manufacturing,13764542.67,4139799.97,645484.34,9070115.96,2511485.55,8779022.94,838557.77,388866.46,429474.76
CORP-0866,Manufacturing,61117396.0,20189845.58,5413959.99,20147473.74,18296749.63,35276393.19,3907280.5,2194445.96,1421010.49
CORP-0867,Technology,33027652.89,17758150.21,6390388.88,4175668.46,15945622.58,28130716.44,3698474.55,964290.15,262921.52
CORP-0868,Technology,106721158.51,62797866.6,22911280.64,86825440.9,39379434.69,89917693.88,7168386.83,2842587.51,2604763.23
CORP-0869,Real Estate,130565562.29,55893793.25,6762210.14,108846247.7,31553102.94,124895719.71,18831891.11,4488179.42,7230143.97
CORP-0870,Real Estate,530623687.76,240799781.34,54356102.07,328764745.79,321043372.23,378745862.28,73898566.65,27864324.11,21658176.73
CORP-0871,Manufacturing,71102508.34,24463134.45,6724963.24,20363538.68,14315903.73,62684722.86,6557586.2,2460002.49,1227958.38
CORP-0872,Retail,55162631.51,25667691.29,3699252.6,19341067.77,20010371.16,50206793.91,11344937.83,5248864.41,1419160.69
CORP-0873,Energy,48369707.69,16609986.9,5475144.42,25153925.0,11673518.03,42998481.97,7547936.52,3053565.93,1255535.43
CORP-0874,Manufacturing,27975332.77,13522277.12,4371354.33,8683103.66,14024453.09,17760678.91,3579292.38,1654852.59,564814.16
CORP-0875,Technology,55866967.57,32401589.79,12021064.47,23163587.02,27947990.72,46362471.02,5429428.88,2553699.37,845369.23
CORP-0876,Technology,29638910.2,10631760.49,1090242.42,4615511.88,5635855.58,25869672.47,4985765.26,3068702.96,305114.67
CORP-0877,Healthcare,47131917.16,24950181.3,4116911.48,26202595.8,16488952.17,37773200.71,3603688.19,1327852.19,2339784.25
CORP-0878,Energy,148723217.48,45665572.03,15898743.55,73432619.31,33904489.72,56917039.87,11071068.61,3386614.75,3310133.54
CORP-0879,Technology,14555179.02,6006182.58,1808906.12,4644506.93,4132491.62,12111334.26,1920760.32,815570.89,225736.82
CORP-0880,Retail,124507755.01,41489040.93,15281117.27,16359641.19,24467426.16,154701658.52,27484692.84,8788835.13,807344.5
CORP-0881,Retail,148651480.55,60314243.04,7066048.58,36857086.18,35982771.9,108217110.37,9871594.0,5411569.1,2283295.51
CORP-0882,Energy,35389703.46,12459337.07,3477266.29,5784404.5,8475801.78,23158476.25,2437348.75,905909.39,254828.79
CORP-0883,Technology,4771375.09,1965765.97,532160.31,2439330.91,1014754.58,4173377.28,750629.53,257797.98,161773.28
CORP-0884,Technology,21686012.23,9222125.07,1020910.69,7075531.53,4884121.42,18703657.32,1918669.79,677037.99,514409.53
CORP-0885,Healthcare,145690424.24,56845101.73,14441874.58,77238062.35,34134051.28,151306357.84,26200256.53,12362374.69,5253362.89
CORP-0886,Technology,38924402.97,19344906.1,5471824.57,3519580.32,12711484.91,21347168.98,1742849.26,669646.78,117813.62
CORP-0887,Energy,14660945.8,8439655.77,1328300.14,7688564.12,4787293.46,13873301.88,2669344.13,896454.7,576085.0
CORP-0888,Retail,24039889.68,10101047.49,1838379.28,9899337.76,6213326.07,22070647.99,1950467.79,1105008.64,733150.02
CORP-0889,Technology,92306029.88,33018138.91,9644737.18,42678422.42,17158340.83,71220627.41,12649851.52,3976898.47,3092155.01
CORP-0890,Retail,68801325.47,26228223.02,6307632.81,13307115.69,14102525.43,59701487.65,10822778.02,4367603.58,872848.77
CORP-0891,Healthcare,31360757.27,17442860.94,6234149.97,10491412.36,15963105.93,31545519.06,3632826.42,1690102.07,664136.19
CORP-0892,Real Estate,27595839.82,13011215.42,2637562.42,8755638.95,12210055.88,26891126.96,4816236.56,1140805.04,660926.77
CORP-0893,Healthcare,26916279.6,11749045.13,2114803.42,13881403.83,9634311.91,15379858.2,2507256.98,1123316.44,1233400.24
CORP-0894,Manufacturing,15832729.07,5460566.02,2159434.25,2172759.27,2888492.27,15263251.73,1878263.81,553128.47,99304.64
CORP-0895,Energy,200309792.67,87118372.97,32524837.05,31447562.69,100196362.82,157656281.93,15698193.21,7570897.59,2395420.0
CORP-0896,Retail,28851701.62,11066000.94,1202850.22,4317803.53,6674697.64,23501869.64,1219011.79,370256.42,253484.18
CORP-0897,Retail,134511266.71,78413200.12,25971909.16,17846685.97,47667099.4,109578177.36,18352427.35,8612370.27,1036087.64
CORP-0898,Real Estate,182327677.48,103055438.18,13716723.36,25971753.68,52443934.99,140383450.94,10073896.99,5143563.63,959709.27
CORP-0899,Technology,108072288.39,35141948.43,3803959.83,36342621.67,22353002.62,112215941.98,17367348.25,8443026.12,2025307.39
CORP-0900,Technology,25864441.99,11768218.86,2143094.51,10146127.63,12223974.55,20258489.93,2771920.34,1178431.11,456991.99
CORP-0901,Retail,59633621.39,21916399.67,3962567.55,8015035.91,19633811.68,34354379.12,6319733.29,2381717.29,425135.01
CORP-0902,Technology,38872763.4,16452241.2,5689113.09,13192049.73,16016562.03,28038692.12,3782355.78,1294919.92,574213.04
CORP-0903,Technology,16131720.99,9083036.47,2844808.6,6436972.63,7069487.87,13481907.45,1800206.89,984899.43,342874.19
CORP-0904,Manufacturing,55083417.81,25242216.15,9957620.82,29044742.62,17691000.57,57608604.56,10749393.18,3547842.36,1565754.0
CORP-0905,Manufacturing,12249065.53,4902867.17,1536822.69,837389.27,4742461.06,11276721.69,1880426.06,557157.82,51458.68
CORP-0906,Real Estate,130603867.6,47326467.2,10671014.04,52895726.01,22663058.48,82266454.69,13640419.69,6363759.03,1892543.07
CORP-0907,Healthcare,25024920.41,13515895.9,4185579.64,10066965.43,13935530.23,32458272.3,5630321.61,1803878.02,385738.21
CORP-0908,Retail,48698542.32,23733497.8,9489547.65,16953572.36,11642963.17,41537668.2,3041445.96,927621.71,1109250.44
CORP-0909,Retail,52866893.63,23283618.16,7288763.55,11351632.09,11794756.33,55778704.2,10477440.23,2678448.35,545314.56
CORP-0910,Manufacturing,30740606.51,11227862.24,3688402.22,4301503.19,6038689.46,23659726.47,4273501.18,1503028.89,327421.59
CORP-0911,Manufacturing,71606313.22,28662139.13,10934878.5,7490788.21,23445639.99,64923428.4,6438186.54,2522021.14,474759.01
CORP-0912,Retail,24768824.49,14562905.36,1952818.3,12203620.03,8896200.46,23973589.2,3303464.13,1401690.13,843287.62
CORP-0913,Energy,95181608.92,43405381.79,13517967.58,11173479.21,43885864.13,99335233.66,14705055.12,7280923.12,906843.87
CORP-0914,Manufacturing,10365777.57,4355801.16,1547362.59,1405363.55,2336348.44,10484710.99,1502198.65,680030.0,77792.97
CORP-0915,Manufacturing,45189692.63,20625778.33,7968018.27,17042488.27,14027266.69,44034616.97,7340262.33,2795999.72,875689.05
CORP-0916,Manufacturing,276834108.66,147745409.21,24125464.13,12814659.2,110565377.93,204021936.05,45204801.51,17185980.98,936438.13
CORP-0917,Retail,14645866.09,5888116.81,1478969.54,6653783.92,5826922.12,10041949.68,2049444.8,924331.88,450079.93
CORP-0918,Real Estate,20221461.11,7150547.99,2174956.83,5026322.97,14048295.44,17522330.85,1478692.69,779651.09,287455.64
CORP-0919,Healthcare,66579537.91,31657294.31,5515977.05,32597511.6,29188430.14,65689077.5,11896521.81,4908878.69,2636221.7
CORP-0920,Technology,47658987.35,23808582.39,6669780.53,10294145.9,12240165.76,36004261.26,7793002.31,2751607.14,584875.65
CORP-0921,Real Estate,56549679.86,29056096.43,5150879.83,17319056.1,21702009.6,57286770.62,9700966.14,2917210.51,1047657.49
CORP-0922,Manufacturing,64953821.06,36672685.56,7335897.9,26990713.77,25604617.19,70833658.48,14488955.51,3701630.73,1628035.04
CORP-0923,Real Estate,75129321.14,30904614.26,7183950.93,46474692.64,17537301.63,46334943.2,11612163.32,5418548.55,2136957.1
CORP-0924,Healthcare,120806402.39,38972926.89,10084518.8,28652086.62,17537459.37,76424046.05,15375408.18,7038828.84,1752469.95
CORP-0925,Manufacturing,59997812.24,35248989.19,8276806.74,12374111.15,17364018.16,46313810.51,7524393.13,3444188.27,1001701.65
CORP-0926,Technology,31287910.83,13469557.57,3339893.39,4648840.07,12123094.02,26955240.21,5451816.57,2110583.86,309959.2
CORP-0927,Retail,78027641.59,37997686.55,7203473.25,26256133.95,52557635.1,54235967.88,8528301.78,4611197.12,1587602.12
CORP-0928,Manufacturing,266232870.0,133087574.54,19655641.09,136825782.77,54458255.83,284986456.0,43088570.58,15149430.84,7877537.94
CORP-0929,Energy,34877980.39,16181782.44,1848040.35,16408551.16,6721135.15,30860503.45,4086834.51,2025136.53,1065948.8
CORP-0930,Retail,15028676.42,5434027.63,862888.9,7522681.4,3449340.9,12141508.52,2770336.11,1097401.36,535964.72
CORP-0931,Technology,120490403.57,63443368.33,17420476.27,64415273.24,63967601.9,61789659.25,6739927.47,2285946.98,4453580.68
CORP-0932,Healthcare,35307954.49,19106037.78,6416469.21,8077965.06,10134266.65,18954610.6,4295463.27,1972704.52,444466.01
CORP-0933,Real Estate,4534976.47,2112812.32,318557.76,95656.88,1450304.0,3882855.25,679473.29,299623.0,6205.43
CORP-0934,Manufacturing,92936003.25,41502277.46,5501816.12,21707725.23,28527675.32,34709819.79,2777989.71,1210362.55,1458739.51
CORP-0935,Technology,23316499.8,7791941.83,2530722.25,11797367.47,4194214.06,23375431.84,3936012.82,1606396.42,529608.31
CORP-0936,Retail,36377707.65,11829502.99,2265911.71,6085475.15,7240706.18,27951511.25,1257780.96,498346.26,380484.95
CORP-0937,Technology,55504814.94,22305689.65,8597724.32,27768317.42,21747347.48,80405306.97,14575504.25,9311374.31,833049.52
CORP-0938,Real Estate,48182174.15,18947825.33,5955214.17,15805616.74,13829487.42,60785823.87,11808349.83,6121751.61,1062738.15
CORP-0939,Technology,80958870.91,47449746.12,9396322.06,28704239.45,26891918.56,61829114.37,7443124.95,3515259.07,2006574.04
CORP-0940,Manufacturing,25764641.6,13786320.21,2576150.73,12904557.93,8090084.52,20063766.33,3133506.55,1288434.96,918974.76
CORP-0941,Retail,66526159.1,33128516.33,8517656.79,16769323.84,20643307.25,66467370.12,16464490.79,8244029.36,906789.4
CORP-0942,Manufacturing,30720886.47,13987048.4,1730804.93,19278388.76,7466253.06,35041303.66,4370094.36,1974406.35,1246072.2
CORP-0943,Energy,83370949.63,29197361.88,3950489.31,30385329.18,21542888.96,39383952.1,3822394.53,1538974.3,2472129.35
CORP-0944,Healthcare,73689249.93,43737296.46,6681194.13,50003350.66,27832128.28,32624066.32,7310504.2,2702280.85,4060599.33
CORP-0945,Retail,15627790.0,6446654.18,2142977.95,5672370.79,12893308.37,10558026.14,2619756.26,1026704.14,337860.07
CORP-0946,Technology,117974860.86,39176818.18,9957070.72,27851286.73,29676261.97,108129565.75,16239415.43,1347180.11,1729280.67
CORP-0947,Technology,23301692.49,10442412.75,1077345.15,12079980.58,5783472.18,20956953.11,4203402.14,1769884.86,926095.61
CORP-0948,Real Estate,89348748.99,50231813.39,15172768.29,33464147.02,37379249.51,90595547.44,19665919.36,6905734.62,1254502.93
CORP-0949,Real Estate,57499528.94,32555503.07,7393584.38,6547275.03,24785138.13,32203214.6,3634963.24,2032914.98,361107.52
CORP-0950,Manufacturing,250303234.0,75914411.47,19225758.14,162713862.99,70069312.18,84294927.34,10598798.09,4260021.63,13022569.2
CORP-0951,Energy,31849556.58,18023304.91,2960055.19,12944778.79,9479232.88,30945119.59,6546245.89,1840173.67,966043.06
CORP-0952,Energy,28083231.26,10712215.6,2844464.62,17657137.62,6230258.88,17814899.52,4173152.93,1648445.42,1157230.38
CORP-0953,Technology,39058863.79,12174324.01,4793591.04,14932339.74,6652033.25,15479122.52,2757513.47,814536.09,558656.37
CORP-0954,Real Estate,29409262.01,16302644.46,1989467.25,5525186.23,20138794.51,24380653.15,2584575.54,1156185.94,327374.72
CORP-0955,Manufacturing,88626538.47,49556417.62,9176620.53,35923937.19,34514366.86,84960513.9,21185163.75,9090442.25,1837554.98
CORP-0956,Manufacturing,7910403.83,3788049.73,654951.06,3423248.27,2729229.77,6135218.82,757401.69,375507.61,222393.32
CORP-0957,Manufacturing,13884970.87,6558290.06,1144846.55,3006782.62,4725771.44,9836534.4,1310650.44,420603.22,143904.01
CORP-0958,Technology,13690285.87,7446640.45,1590691.07,3582651.2,5940256.78,10515885.79,1757382.15,708929.38,159836.93
CORP-0959,Technology,103007008.95,55200721.23,19068147.17,33555110.66,40542312.13,74771082.78,17025975.29,4486307.38,1006653.32
CORP-0960,Healthcare,220324798.54,124931132.3,46706454.16,139089462.99,67902598.03,116858197.16,22518434.23,10587030.1,10894470.14
CORP-0961,Technology,35874983.84,16711436.87,2684935.09,2456572.12,22740997.18,23572155.52,4024787.03,1818749.41,132663.35
CORP-0962,Energy,33638381.41,19856539.01,5219985.89,10278386.01,8981129.04,30417707.58,5267264.89,2368059.59,640931.24
CORP-0963,Retail,42714635.15,25579405.08,7445389.55,24477481.69,15104136.13,36919784.43,5618295.27,2248227.73,1467827.15
CORP-0964,Manufacturing,127277245.77,42633216.82,10937476.84,15523809.71,28746651.28,106099834.46,18875900.67,8333281.46,682868.96
CORP-0965,Retail,15754661.79,8741680.92,2012535.29,13405485.43,4692931.21,9468083.88,222708.23,124813.25,551153.48
CORP-0966,Manufacturing,50544716.75,22742427.36,3584039.44,26668813.25,24739765.03,38600968.22,5217678.48,1938318.37,1197970.37
CORP-0967,Healthcare,105603030.82,43959363.24,10834479.97,15228453.25,35620017.61,38501491.22,6239786.4,2582426.19,748516.14
CORP-0968,Retail,65731851.62,31809068.92,7009587.92,23380313.19,21913564.42,54931801.61,5078406.38,1479783.48,1531389.32
CORP-0969,Manufacturing,48137960.17,15249608.38,5164569.75,10086607.78,7452560.07,52266827.22,8849618.79,2771469.66,484805.09
CORP-0970,Manufacturing,108368291.74,48975785.4,16117015.51,23058990.84,33060442.95,54744797.2,7652032.8,3135660.17,1987624.12
CORP-0971,Energy,2667807.97,1497353.03,209928.3,998773.86,891269.96,1821617.87,433132.98,221068.19,75314.81
CORP-0972,Real Estate,78442412.87,28556054.78,3613931.95,3920618.75,22588806.0,67917116.26,15529315.62,5813739.67,282776.17
CORP-0973,Healthcare,20705798.03,8860362.32,3300008.13,1309724.68,5228164.15,21752859.73,2756298.8,1037493.88,76232.68
CORP-0974,Retail,6384393.81,3714722.93,968251.88,2440438.19,1711147.48,4535186.55,646074.13,232141.85,201858.92
CORP-0975,Technology,66399667.01,28456848.94,10168778.4,17634505.83,14991407.06,43926695.34,6426590.69,2226970.05,1000404.03
CORP-0976,Retail,157298926.77,64100931.22,7528355.42,64156656.76,43682814.63,63897241.98,8141596.55,3496792.48,3819314.99
CORP-0977,Manufacturing,34710454.62,15000504.59,3869450.43,12209899.7,8473921.37,28486440.59,4550744.47,1138934.09,763724.56
CORP-0978,Technology,103271762.99,47074969.8,12325543.04,20365795.66,27195138.86,124795168.96,13987778.4,7386861.25,1436345.51
CORP-0979,Manufacturing,199690306.72,97767855.62,35021483.18,90288878.38,57421497.67,170829404.64,15967293.47,5324418.08,6279918.44
CORP-0980,Manufacturing,148324715.73,80126174.34,10358952.16,58440536.28,41200608.27,117998867.93,21373791.16,10092497.9,3089933.54
CORP-0981,Retail,205296232.24,89433333.5,15394487.84,163005153.93,46057134.75,177461442.77,32205077.83,8791990.76,8477098.39
CORP-0982,Healthcare,83647951.07,45608566.9,10123345.66,20779465.83,31472925.41,66732796.18,7326207.44,3420489.13,1446220.57
CORP-0983,Technology,42945122.55,19759746.53,7108617.08,6563723.98,11247888.58,27373097.67,5331397.23,2490799.26,464242.67
CORP-0984,Technology,8024694.74,3222269.25,1229827.38,4221941.7,2392604.77,7741069.8,916706.11,401902.48,228405.92
CORP-0985,Healthcare,31137938.21,15487551.13,6161217.11,10216920.86,13696451.86,26316300.24,4280563.66,1286554.0,369772.63
CORP-0986,Manufacturing,17137051.03,8831008.18,3424294.48,2942303.75,6343192.31,13770008.67,2630308.51,1117762.28,167388.42
CORP-0987,Energy,349125745.48,163186503.03,16609534.61,134885101.17,111049849.29,211195518.1,31324386.56,8823903.7,9354671.18
CORP-0988,Manufacturing,33401594.21,10587787.37,1210316.47,13799596.63,12674405.03,35429123.96,6119922.2,2293279.74,1201686.16
CORP-0989,Retail,45046453.12,15809722.23,2281059.07,15425590.71,8572983.63,42025662.7,5218684.5,2624692.02,648347.3
CORP-0990,Healthcare,69129034.13,26655417.0,5455261.1,30508564.74,53310834.01,47658650.62,6680630.98,3204499.55,1635302.73
CORP-0991,Healthcare,41599655.6,16007035.04,5586061.61,9509672.81,6190057.35,41614838.26,5813885.39,2334381.35,515033.86
CORP-0992,Energy,216922572.79,108900823.61,40053380.82,115246072.74,51838980.31,151951188.95,17120504.97,5179283.91,9258532.98
CORP-0993,Retail,21366837.71,6527667.18,1018644.56,9108892.48,4677331.25,13751681.82,1941205.17,901803.89,541759.37
CORP-0994,Manufacturing,48380502.77,25482230.12,7285350.37,6699459.07,16945557.43,31353438.46,2275290.34,914525.93,310788.59
CORP-0995,Manufacturing,18954073.26,7195018.19,2699632.67,8682996.21,4438112.58,8449465.99,1059920.55,178033.2,593747.01
CORP-0996,Technology,10638366.32,4180947.69,999746.21,2700866.23,3306833.15,9513981.17,1291582.17,617715.94,145658.86
CORP-0997,Real Estate,21600584.0,9901123.37,1297671.64,17832507.48,6278265.16,9369707.45,1285439.65,511060.88,742442.02
CORP-0998,Technology,38376782.14,13998993.57,3322578.46,9461476.17,9705347.67,21272681.46,2934037.31,1526418.6,440984.27
CORP-0999,Real Estate,25924467.59,14656174.65,3117932.18,3976362.73,10022748.91,9977871.26,1465866.93,425794.69,342009.46
CORP-1000,Manufacturing,19926857.84,6488396.81,1773261.97,4376941.35,4125944.98,15598466.57,2713697.61,223417.69,287841.4
